Date,Ticker,Open,High,Low,Close,Volume,GDP (%),Inflation (%),Interest Rate (%),Unemployment (%),Market Stress Level,Event Flag
2020-01-14,GOOGL,795.03,803.37,791.92,799.16,9973334,1.83,1.82,1.01,2.61,0.44,0
2020-01-15,GOOGL,805.83,807.7,801.56,805.15,9507329,0.85,1.75,1.39,3.79,0.2,0
2020-01-16,GOOGL,800.91,801.43,797.62,799.85,10058537,2.22,1.92,1.17,5.01,0.37,0
2020-01-17,GOOGL,799.57,803.37,798.26,800.79,11685027,2.38,1.42,1.5,2.73,0.22,0
2020-01-18,GOOGL,797.58,800.22,793.28,794.1,7418113,2.46,2.22,1.32,4.29,0.32,0
2020-01-19,GOOGL,801.12,801.25,799.52,800.02,10729122,1.66,1.61,1.87,4.39,0.21,0
2020-01-20,GOOGL,791.96,793.61,790.43,792.7,7166127,1.17,1.94,1.25,2.14,0.2,0
2020-01-21,GOOGL,798.58,800.13,797.08,799.53,6200659,1.94,1.58,1.73,4.63,0.17,0
2020-01-22,GOOGL,797.23,803.99,796.22,803.0,6730612,1.48,1.84,1.19,4.91,0.14,0
2020-01-23,GOOGL,800.83,802.8,800.41,801.31,7584481,2.4,1.75,1.38,4.42,0.39,0
2020-01-24,GOOGL,805.17,810.66,803.33,805.49,11226348,2.19,1.91,1.69,2.35,0.31,0
2020-01-25,GOOGL,812.7,816.92,812.01,814.91,10216028,1.55,2.29,1.67,3.18,0.55,0
2020-01-26,GOOGL,795.6,796.91,791.49,796.44,7462616,2.89,1.88,1.65,4.04,0.44,0
2020-01-27,GOOGL,807.33,810.45,803.45,804.21,10290854,1.65,2.51,1.54,1.84,0.24,0
2020-01-28,GOOGL,791.51,792.52,791.38,791.47,11002342,2.01,1.87,1.55,4.46,0.1,0
2020-01-29,GOOGL,806.48,807.93,804.83,805.63,8098093,2.35,1.85,1.24,4.22,0.02,0
2020-01-30,GOOGL,808.04,809.21,806.29,808.8,7796451,1.99,1.71,1.66,3.43,0.26,0
2020-01-31,GOOGL,805.77,809.42,804.33,806.53,9613391,2.74,1.99,1.68,5.18,0.37,0
2020-02-01,GOOGL,801.31,807.74,799.9,806.41,7237134,2.11,1.65,1.26,3.48,0.3,0
2020-02-02,GOOGL,801.43,804.57,792.87,801.81,12862304,1.87,1.74,1.57,3.83,0.09,0
2020-02-03,GOOGL,807.96,809.47,806.14,808.06,11043382,0.66,2.15,1.25,3.64,0.46,0
2020-02-04,GOOGL,801.15,803.9,799.08,802.48,7547641,3.1,2.23,1.5,4.87,0.59,0
2020-02-05,GOOGL,792.09,793.19,791.98,792.4,7819529,1.93,2.45,1.6,4.19,0.13,0
2020-02-06,GOOGL,796.39,797.22,795.38,796.46,9205769,1.98,1.67,1.95,3.32,0.28,0
2020-02-07,GOOGL,798.58,801.9,797.98,798.44,11317870,2.54,2.1,1.33,4.52,0.39,0
2020-02-08,GOOGL,807.89,808.58,807.63,808.49,11666315,1.68,2.26,0.82,3.42,0.13,0
2020-02-09,GOOGL,799.74,800.46,797.74,799.52,10287529,1.96,2.05,1.58,3.79,0.36,0
2020-02-10,GOOGL,797.46,797.74,794.12,797.52,10032249,2.07,1.85,1.27,2.6,0.12,0
2020-02-11,GOOGL,801.1,802.66,797.86,801.28,7763879,2.58,1.98,1.7,3.87,0.47,0
2020-02-12,GOOGL,794.39,794.53,793.21,794.24,12145083,2.71,2.43,1.57,2.43,0.34,0
2020-02-13,GOOGL,805.21,810.45,802.63,808.92,7872012,2.83,2.42,1.52,2.89,0.11,0
2020-02-14,GOOGL,809.13,810.54,808.54,809.73,11229889,2.25,2.24,1.58,6.35,0.13,0
2020-02-15,GOOGL,804.81,809.51,800.33,802.96,11319304,1.79,2.06,1.38,3.61,0.09,0
2020-02-16,GOOGL,796.38,796.97,791.86,794.26,10692234,2.25,2.62,1.54,4.66,0.13,0
2020-02-17,GOOGL,812.57,818.98,811.73,814.76,11437305,2.21,1.95,1.2,5.34,0.11,0
2020-02-18,GOOGL,801.83,802.58,800.72,802.48,12403863,2.0,2.02,1.43,4.55,0.14,0
2020-02-19,GOOGL,806.2,806.47,804.84,805.31,11075170,2.28,2.67,1.27,4.93,0.43,0
2020-02-20,GOOGL,795.67,801.89,790.39,791.44,8179351,2.35,1.89,1.17,4.35,0.04,0
2020-02-21,GOOGL,788.58,794.47,784.13,784.5,15958109,1.94,2.53,1.63,3.56,0.3,0
2020-02-22,GOOGL,800.15,802.74,798.88,801.62,7696004,2.05,2.12,1.21,4.74,0.06,0
2020-02-23,GOOGL,799.6,805.22,797.05,799.21,10023873,1.85,2.13,1.53,3.37,0.73,0
2020-02-24,GOOGL,796.43,801.51,796.34,798.94,10302814,1.85,1.81,1.72,3.34,0.52,0
2020-02-25,GOOGL,806.25,806.29,803.16,804.14,8430649,2.36,2.3,1.42,3.47,0.66,0
2020-02-26,GOOGL,795.71,798.3,793.18,795.5,10373980,1.98,1.78,1.45,4.14,0.29,0
2020-02-27,GOOGL,790.67,793.7,780.08,782.12,10461394,1.58,1.81,1.31,3.67,0.35,0
2020-02-28,GOOGL,792.83,793.66,786.71,792.96,10844869,1.77,1.89,1.57,3.07,0.18,0
2020-02-29,GOOGL,791.95,794.01,788.46,789.25,9138701,2.4,2.24,1.98,3.6,0.37,0
2020-03-01,GOOGL,802.37,804.52,796.27,797.4,7356888,1.46,2.01,1.9,3.89,0.44,0
2020-03-02,GOOGL,798.77,802.22,798.02,799.71,9364419,1.79,2.29,1.82,4.77,0.03,0
2020-03-03,GOOGL,798.37,800.48,794.37,796.76,12342335,1.59,1.62,1.9,3.48,0.37,0
2020-03-04,GOOGL,804.06,804.52,803.77,804.41,8813158,2.25,1.9,1.55,4.43,0.19,0
2020-03-05,GOOGL,794.88,795.03,789.14,792.12,12328120,2.15,2.08,1.32,5.37,0.45,0
2020-03-06,GOOGL,802.16,804.67,798.79,800.05,7025280,1.3,2.63,1.49,3.95,0.26,0
2020-03-07,GOOGL,797.05,797.95,794.75,797.88,8945221,1.86,2.0,1.4,3.33,0.15,0
2020-03-08,GOOGL,800.47,800.7,798.69,799.95,12837836,2.67,2.43,1.57,4.03,0.32,0
2020-03-09,GOOGL,800.03,802.59,796.16,799.01,10110398,2.49,2.77,1.53,3.66,0.19,0
2020-03-10,GOOGL,799.93,800.69,798.09,799.82,8985568,2.8,2.37,1.11,3.25,0.11,0
2020-03-11,GOOGL,798.14,803.03,796.47,801.87,10024339,1.95,1.62,1.21,4.77,0.37,0
2020-03-12,GOOGL,803.58,804.39,803.49,803.99,11968082,2.86,2.15,1.9,2.76,0.23,0
2020-03-13,GOOGL,789.8,792.43,785.78,787.99,11463796,2.63,2.24,2.01,4.45,0.41,0
2020-03-14,GOOGL,802.88,803.81,796.57,798.71,7470829,2.03,2.53,1.55,5.6,0.1,0
2020-03-15,GOOGL,791.63,796.61,789.77,792.28,9559963,1.94,2.03,1.43,4.51,0.19,0
2020-03-16,GOOGL,790.55,793.49,790.06,793.48,6260194,1.54,1.73,1.85,3.86,0.56,0
2020-03-17,GOOGL,803.64,804.54,798.69,798.86,12684360,1.03,2.01,1.66,4.15,0.38,0
2020-03-18,GOOGL,791.34,792.51,789.79,790.39,10821980,2.26,2.03,0.88,2.68,0.2,0
2020-03-19,GOOGL,802.59,809.47,801.68,807.45,11373135,2.37,1.74,1.67,3.69,0.05,0
2020-03-20,GOOGL,806.01,806.83,805.84,806.07,7622929,2.99,1.99,1.3,4.1,0.6,0
2020-03-21,GOOGL,798.97,802.53,793.3,800.61,12374155,1.52,1.88,1.32,4.25,0.2,0
2020-03-22,GOOGL,800.7,806.9,794.34,798.43,14852927,1.71,2.63,1.39,3.81,0.24,0
2020-03-23,GOOGL,792.81,793.24,787.79,789.25,10562460,2.74,1.62,1.79,5.89,0.11,0
2020-03-24,GOOGL,800.63,803.98,795.42,798.92,14053604,3.03,1.66,1.5,2.97,0.25,0
2020-03-25,GOOGL,803.52,805.94,802.94,804.85,8743701,2.64,1.92,1.57,3.25,0.14,0
2020-03-26,GOOGL,798.44,800.54,796.56,798.8,9978168,1.96,1.72,1.44,4.95,0.35,0
2020-03-27,GOOGL,809.31,815.62,805.68,810.41,13967267,2.01,2.12,1.84,3.88,0.14,0
2020-03-28,GOOGL,790.18,790.73,787.68,789.3,10960670,1.86,1.95,1.68,3.79,0.53,0
2020-03-29,GOOGL,799.87,804.93,798.88,801.1,13933833,1.98,2.37,1.24,4.86,0.43,0
2020-03-30,GOOGL,804.52,806.4,801.59,801.79,7349002,2.35,2.31,1.31,3.08,0.19,0
2020-03-31,GOOGL,801.9,807.84,801.68,805.58,7899626,1.51,1.86,1.31,4.18,0.02,0
2020-04-01,GOOGL,796.24,797.3,790.81,790.96,9698126,1.61,2.03,1.54,4.56,0.66,0
2020-04-02,GOOGL,797.84,803.19,791.02,797.9,10483604,2.15,1.99,1.07,4.01,0.5,0
2020-04-03,GOOGL,797.2,798.55,794.15,795.31,12648965,1.52,2.26,0.98,5.16,0.09,0
2020-04-04,GOOGL,799.05,802.89,798.19,802.62,8480653,2.33,2.32,1.36,4.83,0.47,0
2020-04-05,GOOGL,807.7,808.33,807.52,807.77,13963048,1.78,2.36,1.54,4.3,0.44,0
2020-04-06,GOOGL,796.23,797.82,794.86,795.34,10878300,2.42,2.38,1.52,2.95,0.07,0
2020-04-07,GOOGL,802.91,804.05,798.81,802.9,11632443,1.47,2.3,1.44,4.54,0.04,0
2020-04-08,GOOGL,800.69,801.52,795.58,798.84,11564054,1.54,1.99,1.44,3.66,0.22,0
2020-04-09,GOOGL,791.37,792.35,787.86,788.9,7189436,2.08,1.63,1.51,4.93,0.48,0
2020-04-10,GOOGL,799.92,800.52,794.77,797.75,10182336,2.39,1.47,1.88,4.62,0.17,0
2020-04-11,GOOGL,802.25,805.44,799.18,801.04,12094993,1.53,1.75,1.63,3.8,0.26,0
2020-04-12,GOOGL,800.05,802.95,796.5,798.56,14222592,1.57,1.9,1.41,3.66,0.32,0
2020-04-13,GOOGL,804.4,804.68,799.21,803.66,10053143,2.45,1.84,0.96,4.56,0.38,0
2020-04-14,GOOGL,798.65,801.13,794.11,799.75,10501256,2.4,1.92,1.31,3.52,0.22,0
2020-04-15,GOOGL,794.84,803.16,794.3,802.77,10174482,1.25,2.12,1.91,3.85,0.34,0
2020-04-16,GOOGL,796.33,796.81,792.67,794.87,10434415,1.77,1.65,1.62,5.43,0.41,0
2020-04-17,GOOGL,795.43,795.96,794.08,794.22,11955090,1.95,1.94,1.65,3.78,0.31,0
2020-04-18,GOOGL,803.29,807.04,802.18,803.86,9137088,0.94,1.78,1.42,4.49,0.16,0
2020-04-19,GOOGL,806.79,806.82,803.84,805.92,12367638,2.15,2.06,1.38,2.19,0.28,0
2020-04-20,GOOGL,801.53,802.61,797.95,798.43,6934632,1.44,2.29,1.72,4.29,0.07,0
2020-04-21,GOOGL,802.65,806.18,800.9,803.59,10757004,1.71,1.55,1.34,3.97,0.03,0
2020-04-22,GOOGL,793.06,794.89,791.54,791.69,12378452,2.33,1.99,1.84,4.53,0.13,0
2020-04-23,GOOGL,799.04,800.23,798.53,799.76,9500393,1.33,1.95,1.33,3.46,0.37,0
2020-04-24,GOOGL,801.48,804.74,800.39,803.41,10611331,1.63,1.73,1.34,3.7,0.52,0
2020-04-25,GOOGL,800.27,804.78,797.03,803.09,14877713,2.42,1.81,1.27,3.6,0.12,0
2020-04-26,GOOGL,805.72,807.19,800.9,802.55,10789915,2.36,1.71,1.44,5.18,0.08,0
2020-04-27,GOOGL,803.23,803.55,803.19,803.31,8462563,1.78,2.0,1.74,3.56,0.02,0
2020-04-28,GOOGL,805.73,806.88,805.54,806.06,10965580,1.88,2.34,1.12,4.24,0.17,0
2020-04-29,GOOGL,803.7,806.48,801.98,802.76,12233736,2.0,1.99,1.69,2.39,0.34,0
2020-04-30,GOOGL,799.13,809.94,797.03,799.22,8248370,2.47,2.23,1.95,3.75,0.15,0
2020-05-01,GOOGL,797.4,798.99,796.8,798.51,13305497,2.31,2.44,1.76,2.87,0.25,0
2020-05-02,GOOGL,796.92,799.91,794.64,797.23,9400607,1.64,2.21,1.27,3.35,0.36,0
2020-05-03,GOOGL,803.09,806.78,801.44,803.25,8679943,1.85,1.63,1.46,5.15,0.29,0
2020-05-04,GOOGL,793.78,798.63,792.66,795.9,10332986,1.89,2.04,1.5,2.81,0.21,0
2020-05-05,GOOGL,803.98,804.36,800.81,804.12,13598128,1.68,2.18,1.6,3.35,0.44,0
2020-05-06,GOOGL,800.32,801.27,797.89,801.12,8550277,2.4,2.49,0.96,3.5,0.64,0
2020-05-07,GOOGL,800.07,804.33,799.7,802.18,12917362,2.35,2.35,1.72,3.84,0.19,0
2020-05-08,GOOGL,805.41,808.46,804.72,807.9,8119968,2.6,1.47,2.05,4.05,0.4,0
2020-05-09,GOOGL,790.66,792.72,790.08,791.46,9616885,1.33,1.9,1.54,2.53,0.19,0
2020-05-10,GOOGL,799.4,801.07,798.12,799.37,13446149,1.01,2.29,1.68,4.26,0.16,0
2020-05-11,GOOGL,805.09,807.88,804.21,806.71,8924050,1.97,1.93,1.55,3.08,0.18,0
2020-05-12,GOOGL,803.42,804.23,802.76,803.42,8350699,1.16,1.85,1.57,4.79,0.19,0
2020-05-13,GOOGL,799.11,800.07,798.9,799.69,8035023,2.18,2.16,1.25,3.32,0.15,0
2020-05-14,GOOGL,810.48,810.92,806.23,807.01,8714447,2.64,1.76,1.69,4.94,0.52,0
2020-05-15,GOOGL,797.75,806.71,792.63,794.17,11038139,1.71,2.12,1.17,3.81,0.46,0
2020-05-16,GOOGL,806.06,811.03,804.31,810.16,9463721,1.05,2.19,1.45,5.06,0.45,0
2020-05-17,GOOGL,799.55,801.27,797.85,798.99,7473193,2.19,1.65,1.78,3.94,0.3,0
2020-05-18,GOOGL,801.88,803.58,801.25,802.42,11084406,1.82,1.93,1.31,3.56,0.24,0
2020-05-19,GOOGL,801.7,803.93,799.42,800.74,9400588,1.55,2.04,1.58,2.81,0.24,0
2020-05-20,GOOGL,799.33,803.41,798.76,801.21,11699169,0.65,1.65,1.54,5.23,0.16,0
2020-05-21,GOOGL,797.46,798.73,793.52,797.43,12232268,2.49,2.0,1.15,4.78,0.37,0
2020-05-22,GOOGL,806.97,813.27,806.84,807.05,14318242,2.75,2.23,1.87,3.61,0.21,0
2020-05-23,GOOGL,801.68,802.62,797.67,801.24,6479474,1.67,1.85,1.52,4.26,0.1,0
2020-05-24,GOOGL,795.56,797.07,795.34,795.51,13778557,1.6,2.07,1.61,3.76,0.2,0
2020-05-25,GOOGL,801.8,805.08,799.97,802.32,7363163,2.16,1.75,1.91,5.66,0.31,0
2020-05-26,GOOGL,806.6,808.31,806.29,808.02,12996023,2.45,1.93,1.3,3.24,0.1,0
2020-05-27,GOOGL,801.2,804.9,799.64,801.7,14680592,1.09,1.71,0.72,3.89,0.11,0
2020-05-28,GOOGL,798.13,802.64,793.9,799.84,11570691,0.83,1.82,1.87,2.95,0.45,0
2020-05-29,GOOGL,801.92,804.79,801.14,804.53,10741196,2.48,2.24,1.34,3.43,0.09,0
2020-05-30,GOOGL,798.09,799.56,796.47,796.56,10932889,2.11,2.02,1.31,3.72,0.38,0
2020-05-31,GOOGL,802.38,808.14,801.57,806.34,8763777,2.02,1.89,1.74,4.54,0.24,0
2020-06-01,GOOGL,799.79,803.2,798.72,802.18,12668458,2.49,1.85,1.59,2.62,0.41,0
2020-06-02,GOOGL,803.51,803.95,803.41,803.68,9650824,2.58,2.35,1.61,4.13,0.03,0
2020-06-03,GOOGL,794.42,800.36,794.3,798.08,11637531,1.78,2.32,1.02,2.81,0.39,0
2020-06-04,GOOGL,799.34,802.16,798.63,799.13,8383953,1.88,2.0,1.79,3.06,0.33,0
2020-06-05,GOOGL,804.6,807.44,804.06,807.13,10562423,2.05,1.94,1.05,6.1,0.49,0
2020-06-06,GOOGL,797.74,802.18,797.58,801.6,6837289,2.31,2.5,1.57,3.55,0.4,0
2020-06-07,GOOGL,804.84,806.0,804.29,804.53,7928076,2.28,2.08,1.37,1.76,0.21,0
2020-06-08,GOOGL,796.88,797.84,796.11,796.24,12550746,1.73,2.38,1.57,3.37,0.13,0
2020-06-09,GOOGL,803.99,804.75,794.27,804.72,10594320,1.34,1.99,1.84,4.05,0.3,0
2020-06-10,GOOGL,798.64,799.42,792.35,796.2,11194606,3.1,2.02,0.54,4.99,0.25,0
2020-06-11,GOOGL,803.27,807.95,800.04,806.31,10686317,1.66,2.22,1.58,3.88,0.26,0
2020-06-12,GOOGL,793.6,794.35,787.1,789.47,7778673,2.27,2.13,1.73,3.62,0.09,0
2020-06-13,GOOGL,800.24,805.78,794.1,802.21,8842031,2.29,2.13,1.31,5.23,0.11,0
2020-06-14,GOOGL,792.03,792.84,791.58,792.24,9918773,3.69,2.2,1.4,3.16,0.08,0
2020-06-15,GOOGL,805.82,806.5,804.85,806.03,10537624,1.12,1.83,1.5,3.48,0.13,0
2020-06-16,GOOGL,801.06,802.83,797.67,797.71,8409150,1.73,1.88,1.22,4.3,0.53,0
2020-06-17,GOOGL,795.89,799.29,794.94,796.91,12748969,2.92,2.03,1.35,3.71,0.03,0
2020-06-18,GOOGL,812.12,812.47,807.12,810.9,10614442,2.99,2.11,1.45,4.83,0.54,0
2020-06-19,GOOGL,804.36,806.76,800.09,802.3,13823212,2.07,1.74,1.26,3.96,0.41,0
2020-06-20,GOOGL,802.96,803.29,801.73,801.98,11476387,0.99,1.6,1.95,5.31,0.16,0
2020-06-21,GOOGL,799.41,800.14,799.24,800.0,9750156,2.37,1.97,1.94,4.98,0.14,0
2020-06-22,GOOGL,798.52,802.16,798.47,800.51,10520343,1.01,2.1,1.41,4.25,0.24,0
2020-06-23,GOOGL,802.35,804.66,795.77,796.58,11911407,1.31,1.96,1.65,3.11,0.18,0
2020-06-24,GOOGL,802.08,803.75,801.75,803.26,12178678,1.81,1.73,1.56,2.05,0.25,0
2020-06-25,GOOGL,804.26,804.95,803.95,804.79,10612695,1.27,2.04,2.16,4.95,0.11,0
2020-06-26,GOOGL,799.87,801.53,797.44,798.52,11650367,2.46,2.05,1.67,3.97,0.21,0
2020-06-27,GOOGL,806.97,814.06,800.81,807.05,6588081,3.06,1.6,1.7,3.19,0.22,0
2020-06-28,GOOGL,802.45,803.42,798.84,800.15,10879902,2.31,1.99,1.71,3.28,0.07,0
2020-06-29,GOOGL,797.02,799.25,796.16,799.11,10300948,2.11,1.95,1.94,3.86,0.14,0
2020-06-30,GOOGL,809.06,812.8,802.93,804.08,10958500,1.12,2.14,1.28,3.5,0.09,0
2020-07-01,GOOGL,795.88,800.65,793.63,794.88,5675935,1.3,2.41,1.61,4.48,0.04,0
2020-07-02,GOOGL,792.5,792.73,791.1,792.36,9150146,2.08,1.53,2.05,2.92,0.22,0
2020-07-03,GOOGL,810.13,812.4,808.87,809.52,8030732,1.61,2.36,1.47,4.04,0.6,0
2020-07-04,GOOGL,806.19,811.55,805.4,809.07,5611819,2.95,1.92,1.16,3.76,0.53,0
2020-07-05,GOOGL,800.22,801.98,799.51,801.29,10959250,2.57,1.81,1.76,3.58,0.26,0
2020-07-06,GOOGL,806.33,808.43,805.52,807.96,8538566,1.56,1.57,1.62,5.11,0.38,0
2020-07-07,GOOGL,803.4,808.49,802.4,803.63,11292259,1.88,1.16,1.6,3.41,0.2,0
2020-07-08,GOOGL,792.44,792.86,791.49,791.84,8245560,2.26,2.0,1.74,4.15,0.1,0
2020-07-09,GOOGL,798.2,800.33,795.42,800.02,10416983,2.0,1.8,1.86,2.85,0.12,0
2020-07-10,GOOGL,801.46,802.33,799.81,800.67,10258735,2.01,1.7,0.94,4.34,0.36,0
2020-07-11,GOOGL,798.88,800.55,793.29,794.01,5717138,1.91,2.19,1.45,3.42,0.15,0
2020-07-12,GOOGL,804.44,806.16,800.62,801.47,6841919,1.81,1.77,2.15,4.34,0.25,0
2020-07-13,GOOGL,787.66,789.97,786.29,786.31,11163446,1.43,2.17,2.12,3.91,0.53,0
2020-07-14,GOOGL,802.94,804.33,797.82,803.51,6471022,1.83,2.29,1.66,3.45,0.1,0
2020-07-15,GOOGL,807.78,811.22,804.45,806.75,7664485,1.8,2.05,1.32,4.57,0.15,0
2020-07-16,GOOGL,798.0,800.53,792.64,795.43,15783317,2.12,1.66,1.23,4.45,0.36,0
2020-07-17,GOOGL,798.43,803.37,798.22,800.58,10252625,2.89,2.19,1.74,4.19,0.14,0
2020-07-18,GOOGL,805.94,809.76,802.78,806.13,10692104,1.83,2.27,1.55,4.36,0.53,0
2020-07-19,GOOGL,791.77,794.26,789.16,792.61,10654341,2.1,1.33,1.56,4.07,0.39,0
2020-07-20,GOOGL,799.41,801.43,799.2,799.29,10313317,1.98,2.27,2.09,2.88,0.38,0
2020-07-21,GOOGL,808.17,809.93,803.84,809.47,11276373,2.2,2.43,1.62,4.17,0.08,0
2020-07-22,GOOGL,793.17,798.29,792.06,797.06,8238479,2.32,2.04,1.63,3.36,0.2,0
2020-07-23,GOOGL,799.52,800.65,790.04,792.88,11813574,1.88,2.22,1.48,3.88,0.01,0
2020-07-24,GOOGL,794.86,799.48,790.44,793.98,11590975,2.07,2.27,2.01,3.44,0.27,0
2020-07-25,GOOGL,804.61,806.23,802.75,805.42,9248982,2.67,1.76,1.54,3.82,0.04,0
2020-07-26,GOOGL,809.49,814.82,804.61,809.09,10369679,1.61,2.2,1.86,2.9,0.14,0
2020-07-27,GOOGL,796.53,799.4,792.98,796.6,7670673,1.75,1.74,1.57,4.51,0.11,0
2020-07-28,GOOGL,792.24,796.2,788.67,791.0,9394494,2.63,2.36,1.3,3.08,0.28,0
2020-07-29,GOOGL,795.87,795.96,794.41,795.87,11534614,2.18,2.05,2.03,4.93,0.26,0
2020-07-30,GOOGL,809.02,811.61,805.34,809.36,11897896,1.46,2.1,1.63,3.0,0.26,0
2020-07-31,GOOGL,803.74,803.8,802.1,803.13,7300700,2.19,2.07,1.51,4.06,0.14,0
2020-08-01,GOOGL,798.1,802.78,795.77,798.86,13705394,1.92,1.8,1.55,4.11,0.16,0
2020-08-02,GOOGL,798.08,803.05,796.66,797.37,12543799,1.42,2.14,2.29,4.88,0.17,0
2020-08-03,GOOGL,799.82,800.08,795.94,799.15,9387045,0.92,1.89,1.75,3.69,0.47,0
2020-08-04,GOOGL,801.9,802.29,801.7,802.22,9473152,1.53,1.72,1.72,2.76,0.57,0
2020-08-05,GOOGL,796.79,798.17,796.39,796.59,8292558,1.79,1.77,1.68,2.77,0.28,0
2020-08-06,GOOGL,799.09,799.94,798.63,799.21,10867124,2.35,2.49,1.64,2.49,0.29,0
2020-08-07,GOOGL,798.54,802.8,797.87,798.45,7234208,1.82,2.05,1.51,3.21,0.36,0
2020-08-08,GOOGL,795.26,801.99,793.83,798.75,9693478,1.27,2.13,1.36,2.52,0.13,0
2020-08-09,GOOGL,801.62,802.39,796.72,797.68,6890102,2.48,1.91,1.62,3.89,0.33,0
2020-08-10,GOOGL,803.54,808.18,802.45,803.09,10593145,2.07,2.07,1.86,4.38,0.54,0
2020-08-11,GOOGL,797.39,802.21,795.18,798.23,8725086,1.95,2.25,1.44,5.33,0.21,0
2020-08-12,GOOGL,808.21,810.89,807.75,807.89,6373413,1.94,1.99,1.62,3.18,0.4,0
2020-08-13,GOOGL,794.63,798.18,791.16,794.34,10298610,1.9,2.29,1.58,4.92,0.47,0
2020-08-14,GOOGL,799.14,802.07,794.04,801.47,8530513,2.67,1.81,1.97,4.22,0.44,0
2020-08-15,GOOGL,793.27,793.61,792.76,793.15,10091445,2.02,2.4,1.69,3.99,0.27,0
2020-08-16,GOOGL,798.7,803.15,794.86,802.29,9878300,1.86,1.98,1.45,4.19,0.22,0
2020-08-17,GOOGL,799.35,802.03,797.57,801.45,9434005,1.91,1.97,1.13,4.92,0.24,0
2020-08-18,GOOGL,802.49,803.59,799.8,802.11,11146894,1.54,2.34,1.59,4.93,0.71,0
2020-08-19,GOOGL,791.72,794.88,787.44,791.03,8916868,1.93,2.09,1.84,3.68,0.36,0
2020-08-20,GOOGL,803.69,804.74,800.22,802.68,12562477,1.77,1.71,1.42,3.91,0.39,0
2020-08-21,GOOGL,793.12,797.49,791.82,796.66,8513456,2.77,2.13,1.96,4.43,0.46,0
2020-08-22,GOOGL,808.27,810.46,808.02,809.12,12754670,2.16,1.18,1.52,4.53,0.33,0
2020-08-23,GOOGL,805.69,806.28,805.28,806.13,10229275,1.24,1.84,1.45,4.84,0.13,0
2020-08-24,GOOGL,801.45,802.62,800.16,800.38,6590428,2.47,1.79,1.6,3.22,0.25,0
2020-08-25,GOOGL,802.43,803.27,799.76,802.09,12742282,1.73,1.97,1.67,4.85,0.41,0
2020-08-26,GOOGL,801.57,802.6,798.27,799.2,10089139,1.42,2.47,1.38,4.96,0.12,0
2020-08-27,GOOGL,804.24,804.93,802.04,804.84,8693938,1.91,1.98,1.07,4.31,0.15,0
2020-08-28,GOOGL,803.3,804.34,800.27,802.77,6940502,1.83,2.7,1.54,3.97,0.14,0
2020-08-29,GOOGL,798.82,801.07,798.13,800.53,9907239,2.53,1.45,1.56,4.71,0.05,0
2020-08-30,GOOGL,802.87,805.78,797.21,804.35,8199679,1.79,2.09,1.45,4.75,0.09,0
2020-08-31,GOOGL,797.87,803.18,797.82,802.9,8608903,1.97,1.73,1.8,2.96,0.5,0
2020-09-01,GOOGL,794.14,797.08,794.11,795.14,10766910,1.5,2.4,1.08,3.35,0.6,0
2020-09-02,GOOGL,799.37,801.88,796.09,796.79,9959615,2.56,2.53,1.96,2.97,0.3,0
2020-09-03,GOOGL,803.57,811.54,799.68,808.08,12991143,2.64,1.7,1.76,3.48,0.05,0
2020-09-04,GOOGL,795.17,797.7,793.06,794.91,12761853,2.02,2.58,1.52,4.13,0.06,0
2020-09-05,GOOGL,795.23,796.08,793.96,794.43,10259996,1.47,2.13,1.71,4.43,0.04,0
2020-09-06,GOOGL,806.31,806.97,803.21,804.83,12197628,2.24,1.96,1.17,3.73,0.36,0
2020-09-07,GOOGL,795.22,799.28,790.85,799.22,9102183,1.8,2.03,1.1,2.84,0.27,0
2020-09-08,GOOGL,799.07,803.3,798.14,802.36,8056532,1.36,1.98,1.36,4.49,0.48,0
2020-09-09,GOOGL,800.59,801.19,800.19,800.36,10062126,1.92,2.1,1.69,4.49,0.19,0
2020-09-10,GOOGL,807.94,814.42,806.49,812.77,10590848,2.09,2.01,1.46,2.68,0.14,0
2020-09-11,GOOGL,806.88,806.98,803.4,804.17,8820169,2.17,1.76,1.24,2.35,0.73,0
2020-09-12,GOOGL,800.16,802.33,799.06,799.27,13373302,1.65,2.23,1.68,1.89,0.14,0
2020-09-13,GOOGL,803.72,804.73,802.64,803.12,11430473,1.8,1.52,1.45,4.5,0.57,0
2020-09-14,GOOGL,794.66,795.83,790.6,791.08,8213501,1.98,1.89,1.37,3.59,0.37,0
2020-09-15,GOOGL,800.75,801.5,799.87,800.97,10560471,2.01,2.19,1.38,4.68,0.46,0
2020-09-16,GOOGL,798.87,800.19,797.76,798.54,10459270,2.77,1.57,1.53,3.91,0.4,0
2020-09-17,GOOGL,795.35,795.58,791.04,792.3,6521149,2.26,1.82,1.59,3.87,0.6,0
2020-09-18,GOOGL,801.01,805.62,800.64,804.98,11486264,2.19,1.99,1.48,4.21,0.5,0
2020-09-19,GOOGL,807.38,812.95,805.32,811.04,9811461,1.16,2.63,1.51,2.43,0.54,0
2020-09-20,GOOGL,792.35,793.14,791.79,792.07,12303542,1.25,2.39,1.46,4.96,0.18,0
2020-09-21,GOOGL,798.04,799.22,795.27,797.84,7581129,2.4,2.25,1.84,4.04,0.13,0
2020-09-22,GOOGL,802.04,806.14,800.29,802.8,10396883,1.8,2.25,0.9,3.18,0.44,0
